",Chronic obstructive pulmonary disease (COPD),[Cough,Shortness of breath,Nasal congestion,Fever,Sore throat,Difficulty breathing,Sharp chest pain,Coryza,Wheezing,Coughing up sputum,Congestion in chest,Chest tightness,],Chronic obstructive pulmonary disease (COPD) "
",Dislocation of the elbow,[Arm pain,Elbow pain,Arm stiffness or tightness,Depression,Wrist pain,Arm weakness,Elbow swelling,Irritable infant,Arm swelling,],Dislocation of the elbow "
",Spondylosis,[Low back pain,Back pain,Neck pain,Leg pain,Hip pain,Shoulder pain,Arm pain,Loss of sensation,Ache all over,Knee pain,Lower body pain,Paresthesia,],Spondylosis "
",Herpangina,[Fever,Skin rash,Sore throat,Vomiting,Mouth ulcer,Decreased appetite,Cough,Insomnia,Abnormal appearing skin,Tongue lesions,Swollen lymph nodes,Redness in ear,],Herpangina "
",Injury to the shoulder,[Shoulder pain,Arm pain,Neck pain,Back pain,Elbow pain,Shoulder stiffness or tightness,Lower body pain,Arm stiffness or tightness,Shoulder swelling,Bones are painful,Arm weakness,Muscle cramps, contractures, or spasms,],Injury to the shoulder "
",Poisoning due to antidepressants,[Depression,Disturbance of memory,Drug abuse,Headache,Sleepiness,Abusing alcohol,Allergic reaction,Weakness,Fainting,Muscle pain,Emotional symptoms,Back weakness,],Poisoning due to antidepressants "
",Infection of open wound,[Abnormal appearing skin,Leg pain,Fever,Hand or finger swelling,Skin lesion,Skin on arm or hand looks infected,Leg swelling,Chills,Fluid retention,Insomnia,Decreased appetite,Skin swelling,],Infection of open wound "
",Deep vein thrombosis (DVT),[Leg pain,Leg swelling,Abnormal appearing skin,Peripheral edema,Arm swelling,Paresthesia,Foot or toe swelling,Ankle swelling,Leg stiffness or tightness,Leg cramps or spasms,Leg lump or mass,Disturbance of smell or taste,],Deep vein thrombosis (DVT) "
",Protein deficiency,[Weakness,Nausea,Vomiting,Decreased appetite,Ache all over,Fatigue,Depression,Dizziness,Shortness of breath,Sharp abdominal pain,Constipation,Smoking problems,],Protein deficiency "
",Myoclonus,[Abnormal involuntary movements,Seizures,Eye moves abnormally,Problems with movement,Fainting,Drainage in throat,Sleepiness,Arm cramps or spasms,Disturbance of memory,Insomnia,Loss of sensation,Muscle swelling,],Myoclonus "
",Bone spur of the calcaneous,[Foot or toe pain,Ankle pain,Foot or toe swelling,Leg pain,Paresthesia,Problems with movement,Joint pain,Weight gain,Muscle pain,Elbow pain,Heartburn,Ankle swelling,],Bone spur of the calcaneous "
",Von Willebrand disease,[Nosebleed,Itchy scalp,Fatigue,Long menstrual periods,Wrist pain,Blood in stool,Arm pain,Heavy menstrual flow,Burning abdominal pain,Muscle swelling,Low back weakness,Abnormal size or shape of ear,],Von Willebrand disease "
",Open wound of the back,[Skin lesion,Lower body pain,Weight gain,Throat feels tight,Irregular heartbeat,Lymphedema,Skin growth,],Open wound of the back "
",Heart block,[Sharp chest pain,Shortness of breath,Dizziness,Fainting,Weakness,Palpitations,Chest tightness,Peripheral edema,Decreased heart rate,Weight gain,Increased heart rate,Irregular heartbeat,],Heart block "
",Colonic polyp,[Rectal bleeding,Blood in stool,Constipation,Sharp abdominal pain,Diarrhea,Upper abdominal pain,Heartburn,Pain of the anus,Regurgitation,Flatulence,Changes in stool appearance,Discharge in stools,],Colonic polyp "
",Hypospadias,[Retention of urine,Recent weight loss,Unusual color or odor to urine,Symptoms of the scrotum and testes,Skin growth,Suprapubic pain,Penis pain,Jaundice,],Hypospadias "
",Magnesium deficiency,[Dizziness,Sharp abdominal pain,Leg pain,Sharp chest pain,Palpitations,Vomiting,Weakness,Seizures,Shortness of breath,Nausea,Diarrhea,Leg cramps or spasms,],Magnesium deficiency "
",Female infertility of unknown cause,[Infertility,Unpredictable menstruation,Long menstrual periods,Scanty menstrual flow,Unwanted hair,Absence of menstruation,Bleeding or discharge from nipple,Loss of sex drive,Pain during intercourse,Irregular belly button,],Female infertility of unknown cause "
",Pericarditis,[Sharp chest pain,Shortness of breath,Difficulty breathing,Chest tightness,Sharp abdominal pain,Nausea,Irregular heartbeat,Fainting,Palpitations,Lower body pain,Hurts to breath,Lymphedema,],Pericarditis "
",Attention deficit hyperactivity disorder (ADHD),[Depressive or psychotic symptoms,Depression,Anxiety and nervousness,Hostile behavior,Excessive anger,Restlessness,Temper problems,Drug abuse,Obsessions and compulsions,Low self-esteem,Lack of growth,Antisocial behavior,],Attention deficit hyperactivity disorder (ADHD) "
",Neuromyelitis optica,[Painful urination,Ache all over,Arm pain,Loss of sensation,Weakness,Diminished vision,Vulvar sore,Excessive growth,Knee lump or mass,Nailbiting,Shoulder swelling,Neck cramps or spasms,],Neuromyelitis optica "
",Pulmonic valve disease,[Lack of growth,Leg pain,Shortness of breath,Low back pain,Elbow weakness,Elbow cramps or spasms,Excessive growth,Feeling hot and cold,Wrist weakness,Low back weakness,Emotional symptoms,Nailbiting,],Pulmonic valve disease "
",Tietze syndrome,[Sharp chest pain,Rib pain,Shortness of breath,Cough,Back pain,Chest tightness,Side pain,Nausea,Hurts to breath,Difficulty breathing,Pain or soreness of breast,Loss of sensation,],Tietze syndrome "
",Cranial nerve palsy,[Double vision,Headache,Diminished vision,Abnormal involuntary movements,Symptoms of the face,Loss of sensation,Abnormal movement of eyelid,Pupils unequal,Pain in eye,Facial pain,Difficulty speaking,Cramps and spasms,],Cranial nerve palsy "
",Injury to the arm,[Wrist pain,Elbow pain,Arm pain,Hand or finger pain,Loss of sensation,Wrist swelling,Hand or finger swelling,Joint pain,Elbow swelling,Arm swelling,Arm stiffness or tightness,Bones are painful,],Injury to the arm "
",Conversion disorder,[Seizures,Depression,Sweating,Allergic reaction,Weakness,Sore throat,Anxiety and nervousness,Abnormal involuntary movements,Fatigue,Cough,Focal weakness,Fainting,],Conversion disorder "
",Complex regional pain syndrome,[Loss of sensation,Leg pain,Foot or toe pain,Paresthesia,Back pain,Ache all over,Arm pain,Hand or finger pain,Low back pain,Neck pain,Abnormal involuntary movements,Problems with movement,],Complex regional pain syndrome "
",Otosclerosis,[Diminished hearing,Dizziness,Plugged feeling in ear,Ear pain,Elbow weakness,Nailbiting,Low back weakness,Emotional symptoms,Elbow cramps or spasms,Underweight,Wrist weakness,Muscle swelling,],Otosclerosis "
",Injury to the trunk,[Back pain,Rib pain,Sharp chest pain,Low back pain,Neck pain,Shoulder pain,Headache,Lower body pain,Bones are painful,Wrist pain,Symptoms of the scrotum and testes,Sinus congestion,],Injury to the trunk "
",Hypothyroidism,[Fatigue,Weight gain,Too little hair,Muscle pain,Hot flashes,Leg cramps or spasms,Absence of menstruation,Poor circulation,Wrist swelling,Feeling cold,Thirst,],Hypothyroidism "
",Primary insomnia,[Insomnia,Abnormal breathing sounds,Fatigue,Apnea,Sleepiness,Headache,Anxiety and nervousness,Sleepwalking,Seizures,Neck pain,Abnormal involuntary movements,Delusions or hallucinations,],Primary insomnia "
",Lice,[Itchy scalp,Skin rash,Cough,Itching of skin,Smoking problems,Skin lesion,Fever,Nasal congestion,Warts,Skin oiliness,Leg lump or mass,Sneezing,],Lice "
",Vitamin B deficiency,[Fatigue,Paresthesia,Disturbance of memory,Problems with movement,Sweating,Symptoms of the face,Heartburn,Hot flashes,Leg cramps or spasms,Abnormal appearing tongue,Too little hair,Knee stiffness or tightness,],Vitamin B deficiency "
",Diabetes,[Weight gain,Thirst,Symptoms of the kidneys,],Diabetes "
",Vulvodynia,[Pelvic pain,Sharp abdominal pain,Lower abdominal pain,Pain during pregnancy,Nausea,Back pain,Vaginal pain,Side pain,Vaginal discharge,Burning abdominal pain,Painful urination,Cramps and spasms,],Vulvodynia "
",Endometriosis,[Pelvic pain,Sharp abdominal pain,Lower abdominal pain,Painful menstruation,Heavy menstrual flow,Burning abdominal pain,Infertility,Intermenstrual bleeding,Hot flashes,Absence of menstruation,Vaginal pain,Chills,],Endometriosis "
",Vasculitis,[Skin rash,Skin lesion,Headache,Leg pain,Dizziness,Lymphedema,Foot or toe swelling,Plugged feeling in ear,Skin irritation,Swollen tongue,Leg lump or mass,Leg stiffness or tightness,],Vasculitis "
",Concussion,[Headache,Dizziness,Neck pain,Vomiting,Disturbance of memory,Nausea,Back pain,Facial pain,Sleepiness,Rib pain,Double vision,Difficulty speaking,],Concussion "
",Oral leukoplakia,[Tongue lesions,Fever,Hemoptysis,Skin swelling,Gum pain,Mouth pain,Elbow cramps or spasms,Elbow weakness,Excessive growth,Underweight,Low back weakness,Wrist weakness,],Oral leukoplakia "
",Chronic kidney disease,[Fatigue,Shortness of breath,Symptoms of the kidneys,Peripheral edema,Feeling cold,Unusual color or odor to urine,],Chronic kidney disease "
",Bladder disorder,[Symptoms of bladder,Blood in urine,Frequent urination,Sharp abdominal pain,Retention of urine,Involuntary urination,Suprapubic pain,Painful urination,Bladder mass,Coryza,Pelvic pain,Lower abdominal pain,],Bladder disorder "
",Chorioretinitis,[Diminished vision,Spots or clouds in vision,Eye burns or stings,Pain in eye,Itchiness of eye,Double vision,Foreign body sensation in eye,Muscle swelling,Elbow cramps or spasms,Pus in urine,Low back weakness,Knee cramps or spasms,],Chorioretinitis "
",Priapism,[Penis pain,Painful urination,Back pain,Pain during intercourse,Leg cramps or spasms,Impotence,Drug abuse,Allergic reaction,Premature ejaculation,Ache all over,Abusing alcohol,Elbow weakness,],Priapism "
",Myositis,[Leg pain,Knee pain,Skin rash,Back pain,Headache,Loss of sensation,Paresthesia,Muscle pain,Hip pain,Lower body pain,Leg weakness,Problems with movement,],Myositis "
",Mononucleosis,[Sore throat,Fever,Headache,Swollen lymph nodes,Fatigue,Ache all over,Ear pain,Cough,Nasal congestion,Skin rash,Feeling ill,Nausea,],Mononucleosis "
",Neuralgia,[Back pain,Leg pain,Loss of sensation,Neck pain,Low back pain,Ache all over,Arm pain,Foot or toe pain,Headache,Hip pain,Paresthesia,Shoulder pain,],Neuralgia "
",Polycystic kidney disease,[Side pain,Blood in urine,Sharp abdominal pain,Kidney mass,Back pain,Low back pain,Painful urination,Symptoms of the kidneys,Retention of urine,Frequent urination,Suprapubic pain,Skin growth,],Polycystic kidney disease "
",Bipolar disorder,[Depressive or psychotic symptoms,Depression,Anxiety and nervousness,Insomnia,Hostile behavior,Delusions or hallucinations,Abusing alcohol,Drug abuse,Excessive anger,Temper problems,Fears and phobias,Obsessions and compulsions,],Bipolar disorder "
",Amyloidosis,[Shortness of breath,Fatigue,Anxiety and nervousness,Symptoms of the kidneys,Congestion in chest,Fever,Weakness,Abnormal appearing skin,Wrist weakness,Nailbiting,Eye strain,Feeling hot and cold,],Amyloidosis "
",Chronic inflammatory demyelinating polyneuropathy (CIDP),[Loss of sensation,Weakness,Problems with movement,Leg weakness,Leg cramps or spasms,Abnormal involuntary movements,Facial pain,Fatigue,Hand or finger weakness,Focal weakness,Dizziness,Leg pain,],Chronic inflammatory demyelinating polyneuropathy (CIDP) "
",Gastroesophageal reflux disease (GERD),[Sharp chest pain,Sharp abdominal pain,Vomiting,Heartburn,Cough,Nausea,Burning abdominal pain,Upper abdominal pain,Difficulty in swallowing,Regurgitation,Chest tightness,Hoarse voice,],Gastroesophageal reflux disease (GERD) "
",Vitreous hemorrhage,[Diminished vision,Spots or clouds in vision,Blindness,Symptoms of eye,Pain in eye,Bleeding from eye,Lacrimation,],Vitreous hemorrhage "
",Poisoning due to antimicrobial drugs,[Skin rash,Allergic reaction,Problems with movement,Abnormal involuntary movements,Vomiting,Nausea,Posture problems,Shortness of breath,Depressive or psychotic symptoms,Paresthesia,Cough,Peripheral edema,],Poisoning due to antimicrobial drugs "
",Open wound of the mouth,[Tongue lesions,Toothache,Seizures,Lip swelling,Bleeding in mouth,Tongue bleeding,Mouth pain,Peripheral edema,Neck swelling,Gum pain,Sneezing,Mouth ulcer,],Open wound of the mouth "
",Scleroderma,[Skin lesion,Skin rash,Skin dryness, peeling, scaliness, or roughness,Abnormal appearing skin,Itching of skin,Skin growth,Lip swelling,Skin irritation,Warts,Feeling ill,Irregular appearing scalp,Acne or pimples,],Scleroderma "
",Myasthenia gravis,[Double vision,Weakness,Fatigue,Abnormal movement of eyelid,Dizziness,Focal weakness,Headache,Shortness of breath,Diminished vision,Slurring words,Arm weakness,Coughing up sputum,],Myasthenia gravis "
",Hypoglycemia,[Depressive or psychotic symptoms,Weakness,Dizziness,Fainting,Nausea,Seizures,Abnormal involuntary movements,Decreased appetite,Feeling ill,Sweating,Sleepiness,Problems with movement,],Hypoglycemia "
",Idiopathic absence of menstruation,[Absence of menstruation,Sharp abdominal pain,Unpredictable menstruation,Nausea,Pelvic pain,Long menstrual periods,Vaginal discharge,Lower abdominal pain,Pain or soreness of breast,Weight gain,Vaginal itching,Heartburn,],Idiopathic absence of menstruation "
",Dislocation of the ankle,[Ankle pain,Ankle swelling,Foot or toe pain,Eye strain,Elbow weakness,Elbow cramps or spasms,Wrist weakness,Feeling hot and cold,Low back weakness,Underweight,Emotional symptoms,Muscle swelling,],Dislocation of the ankle "
",Carbon monoxide poisoning,[Headache,Nausea,Dizziness,Vomiting,Diarrhea,Depressive or psychotic symptoms,Sleepiness,Frontal headache,Fainting,Low back weakness,Emotional symptoms,Elbow cramps or spasms,],Carbon monoxide poisoning "
",Panic attack,[Shortness of breath,Dizziness,Sharp chest pain,Loss of sensation,Breathing fast,Anxiety and nervousness,Fainting,Chest tightness,Difficulty breathing,Irregular heartbeat,Headache,Weakness,],Panic attack "
",Plantar fasciitis,[Foot or toe pain,Ankle pain,Knee pain,Ankle swelling,Problems with movement,Foot or toe swelling,Lower body pain,Bones are painful,Change in skin mole size or color,Foot or toe cramps or spasms,Itchy scalp,Muscle pain,],Plantar fasciitis "
",Hyperopia,[Diminished vision,Symptoms of eye,Abnormal movement of eyelid,Itchiness of eye,Pain in eye,Eye deviation,Spots or clouds in vision,Eye redness,Eye moves abnormally,Blindness,Neck cramps or spasms,Difficulty speaking,],Hyperopia "
",Poisoning due to sedatives,[Depressive or psychotic symptoms,Sleepiness,Depression,Insomnia,Abusing alcohol,Delusions or hallucinations,Drug abuse,Problems with movement,Hostile behavior,Slurring words,Excessive anger,Disturbance of memory,],Poisoning due to sedatives "
",Pemphigus,[Skin lesion,Skin rash,Abnormal appearing skin,Itching of skin,Skin irritation,Irregular appearing scalp,Arm pain,Mouth ulcer,Foot or toe pain,Peripheral edema,Mouth pain,Hand or finger pain,],Pemphigus "
",Peyronie disease,[Impotence,Penis pain,Symptoms of prostate,Mass in scrotum,Frequent urination,Sweating,Infertility,Lower abdominal pain,Blood in urine,Warts,Bumps on penis,Emotional symptoms,],Peyronie disease "
",Hiatal hernia,[Sharp abdominal pain,Sharp chest pain,Nausea,Vomiting,Difficulty in swallowing,Burning abdominal pain,Dizziness,Heartburn,Back pain,Upper abdominal pain,Vomiting blood,Regurgitation,],Hiatal hernia "
",Extrapyramidal effect of drugs,[Abnormal involuntary movements,Seizures,Anxiety and nervousness,Disturbance of memory,Nausea,Cramps and spasms,Problems with movement,Headache,Delusions or hallucinations,Restlessness,Neck stiffness or tightness,Arm stiffness or tightness,],Extrapyramidal effect of drugs "
",Meniere disease,[Dizziness,Diminished hearing,Ringing in ear,Plugged feeling in ear,Ear pain,Nausea,Headache,Allergic reaction,Heartburn,Impotence,Facial pain,Bleeding from ear,],Meniere disease "
",Anal fissure,[Rectal bleeding,Pain of the anus,Blood in stool,Constipation,Sharp abdominal pain,Changes in stool appearance,Lower body pain,Irregular belly button,Cramps and spasms,Vaginal dryness,Symptoms of prostate,Itchiness of eye,],Anal fissure "
",Allergy,[Skin rash,Allergic reaction,Itching of skin,Peripheral edema,Abnormal appearing skin,Cough,Swollen eye,Lip swelling,Skin swelling,Itchiness of eye,Fluid retention,Swollen tongue,],Allergy "
",Chronic otitis media,[Redness in ear,Ear pain,Nasal congestion,Cough,Diminished hearing,Fever,Fluid in ear,Plugged feeling in ear,Pulling at ears,Allergic reaction,Painful sinuses,Bleeding from ear,],Chronic otitis media "
",Fracture of the finger,[Hand or finger pain,Foot or toe pain,Hand or finger swelling,Foot or toe swelling,Hand or finger stiffness or tightness,],Fracture of the finger "
